customerInput;category
bo chciałem się zapytać jak dzisiaj zapłaciłabym 300 złotego do mam zaległość 514 złotych czy wyszedłem na maile że wpłaciłam 300 złotych czy przynajmniej parę kanałów nie włączycie;windykacja
bo dekoder przestał działać i;dtv
bo dobrze ja tak mniej więcej pani powiem moczenie wojtek;dtv
bo dostaliśmy bardzo duży rachunek vectry;saldo
bo dostaliśmy nowy nowy ten pilot i ten i dekoder działa i telewizja i po prostu jest czynna dziękuję bardzo do widzenia;dtv
bo dostałam rachunek i bardzo duży zamawiała pakiet platynowy czy w tym pakiety internet metrix;saldo
bo internetu stacjonarnego stacja oczu marnego;internet stacjonarny
bo ja mam 70 zadzwoniłam do pana 70 jesteś numer tychy kanału via był u mnie nie ma tego to ja chcę sprawdzić czy jak;dtv
bo ja mam kłopoty z telewizją tutaj siebie wyłączę;dtv
bo ja mam na dekoderze napis ha;dtv
bo ja mam taki problem chciałem panią bo w trakcie oglądania programów telewizji;dtv
bo jest taka sprawa że dostałam fakturę i chciałbym się dowiedzieć dlaczego to akurat takie duże zlecenia to;płatności
bo jestem jeszcze bardzo złym stanie czy da się to jakoś;dtv
bo ma lepszy wifi domku;internet stacjonarny
bo mam nie mam programu;dtv
bo mi chodziło nie nie otrzymałem jeszcze na styczeń faktur do płacenia za telewizor;dtv
bo mi nie działa telewizja;dtv
bo mi ten dekoder nie działa;dtv
bo miałam kobieta i nie mogę bo ja jestem samotna a drugie rachunek proszę ponieważ nie dostałam od was faktury długu to zapłaciłam czternastego dwunastego;saldo
bo mój telewizor niemądre;dtv
bo nie mam w ogóle telewizji halo;dtv
bo nie nie odbiera nie będę gadał 717 na pilocie sprawdzian ja bym tego kanału;dtv
bo nie odbiera mi telewizor nie odbiera mi dekoder nie chce się włączyć;dtv
bo rachunek;saldo
bo się coś psujecie dekoder czy coś bo włączy się wyłączyć to nie wiem;dtv
bo to ktoś manipuluje w dekoderze jakieś nonsensy może mi pani powiedzieć dlaczego nie ma;dtv
bo tu ciągle wtedy w tej w telewizji pokazują;dtv
bo wynika z umowy nie wiem czy tam tak ma być;internet stacjonarny
bo zapłacony na przelew w tej chwili nie przyszła faktura za grudzień która została zapłacona że mam do zapłaty jak to jest;płatności
bob nie przysługuje mi opłata chciałam wiedzieć czy w tych pieniądzach opłata za tvp;saldo
bocień jebany internet domowy stacjonarny;internet stacjonarny
bogdan ostaszewski chciałbym rozwiązać umowę z vectrą;rezygnacje
boję pada internet stacjonarny;internet stacjonarny
bokiem odstąpienie;odstąpienie
boks boks tv;smart tv
bondyrz telewizji internetu;dtv
borowa się bardzo cierpiał telewizor rozmawiać w sprawie telewizji;dtv
boxa nie mam programów telewizyjnych boksy;dtv
boże chce rozmawiać w sprawie umowy;dtv
boże drogi ja chcę rozmawiać z kimś konkretnym;dtv
boże jak zaniemówić wirtualna stępka wypowiedzenie umowy vectra;rezygnacje
boże kochany tylko rachunek rachunku nie mam żeby opłacić telefon za grudzień;saldo
boże kochany że nie możecie mnie połączyć się nie przyszła rachunków;saldo
boże nie mam programu w ogóle;dtv
boże nie wiem co powiedzieć odstąpienie od umowy ubezpieczenia;odstąpienie
boże potrzebuję nowy druczki do opłaty;saldo
boże stacjonarna;internet stacjonarny
boże święty nie mogę nie mogę milionerów oglądać no;internet stacjonarny
boże telewizji waszej telewizji;dtv
boże zalał wypluwają w nocy nie było światła długi czas w ogóle telewizja nie działa teraz;dtv
bóg chce;dtv
bp chodzi o wifi;internet stacjonarny
brak abonamentu telewizji kablowej od dwóch miesięcy;dtv
brak aee hb o go w ofercie;hbo
brak aktualizacji karcie do telewizora;dtv
brak anteny nie mam telewizji;dtv
brak blankietów do zapłaty;saldo
brak brak całkowicie telewizji i internetu;dtv
brak brak dostępu do internetu od wczorajszego dnia przy ulicy wyszyńskiego 6 de przyjść 9;dtv
brak brak dostępu do kanałów w telewizorze;dtv
brak brak faktury za miesiąc styczeń luty przepraszam;płatności
brak brak jest sygnału w ogóle telewizji nie ma ani internetu nie ma;dtv
brak brak kanałów telewizji;dtv
brak brak kanałów telewizyjnych odbiornik;dtv
brak brak obrazu telewizji;dtv
brak brak programów;dtv
brak brak programów telewizji;dtv
brak brak programów w telewizji;dtv
brak brak programów w telewizji kablowej;dtv
brak brak sygnału;dtv
brak brak sygnału brak brak sygnału;dtv
brak brak sygnału telewizyjnego;dtv
brak brak sygnału w telefonie normalnym;dtv
brak brak sygnału w telewizji;dtv
brak brak sygnału zanikło że nie mam sygnału w domu;dtv
brak brak telewizji;dtv
brak brak telewizji i internetu;dtv
brak brak wifi;internet stacjonarny
brak brak wizji brak telewizji;dtv
brak całkowitej telewizji;dtv
brak chodzi mi o telewizję brak telewizji;dtv
brak dekodera;dtv
brak dokumentów płatności;saldo
brak dostępności usługi;skarga
brak dostępu 4;dtv
brak dostępu brak dostępu brak dostępu new;dtv
brak dostępu brak sygnału;dtv
brak dostępu do aplikacji łut;dtv
brak dostępu do canal plus;dtv
brak dostępu do internetu drugim routerze;dtv
brak dostępu do internetu i telewizji;dtv
brak dostępu do internetu od rana na brak telewizji;dtv
brak dostępu do internetu stacjonarnego;internet stacjonarny
brak dostępu do kanałów;dtv
brak dostępu do kanału pluć;dtv
brak dostępu do kanału tvn;dtv
brak dostępu do sieci vectry;dtv
brak dostępu do telewizji;dtv
brak dostępu do telewizji kablowej od dwóch tygodni;dtv
brak dostępu do telewizji za którą płacę;dtv
brak dostępu do usług wielgi;dtv
brak dostępu do usługi;dtv
brak dostępu do wszystkich pakietów programów;dtv
brak dostępu domu oglądanie kanałów telewizyjnych;dtv
brak działającego wifi;internet stacjonarny
brak działań tego wifi;internet stacjonarny
brak dzień dobry brak telewizji internetu;dtv
brak dzisiaj telewizji po prostu nie ma telewizji ani internetu ani telewizji i chciałabym wiedzieć dlaczego czy jest jakaś awaria;dtv
brak dźwięku na satelicie;dtv
brak dźwięku w dekoderze;dtv
brak dźwięku w telewizorze;dtv
brak dźwięku z dekodera;dtv
brak faktur na papierowych na mój adres zamieszkania;skarga
brak faktury;płatności
brak faktury do zapłaty;płatności
brak faktury dzisiaj dwudziesty szósty;płatności
brak faktury na poczcie;płatności
brak faktury na za styczeń;płatności
brak faktury umowa zawarta została dwunastego grudnia 21 do tej pory nie ma faktury;płatności
brak faktury vat szyb tygodni na koncie płatnika;płatności
brak faktury za miesiąc luty;płatności
brak faktury za miesiąc styczeń;płatności
brak faktury za styczeń trzeba rozmawiać z operatorem wezmę bezpośrednia;płatności
brak faktury za usługi;płatności
brak fonii i obrazu w telewizji;dtv
brak głosów telewizji telewizorze brak głosów w telewizorze;dtv
brak głosów telewizor nie;dtv
brak głosu;dtv
brak głosu na jedynce i zakłócenia wczoraj i dzisiaj od razu;dtv
brak głosu obraz jest;dtv
brak głosu telewizji;dtv
brak głosu w telewizji;dtv
brak głosu w telewizji w telefon telewizji brak głosu;dtv
brak hasła do sieci wifi;internet stacjonarny
brak hasła do wifi;internet stacjonarny
brak hasła do wifi nie spadnie muszą być;internet stacjonarny
brak hbo;hbo
brak internetu brak połączenia;internet stacjonarny
brak internetu brak połączenia z brak sygnału w telewizji;internet stacjonarny
brak internetu brak połączenia z internetem;internet stacjonarny
brak internetu brak telefonii stacjonarnej i brak;internet stacjonarny
brak internetu brak wifi;internet stacjonarny
brak internetu domowego;internet stacjonarny
brak internetu domowego i brak sygnału routerze;internet stacjonarny
brak internetu domowego i telewizji;internet stacjonarny
brak internetu domowego i telewizji kablowej;internet stacjonarny
brak internetu domowego oraz telewizji;internet stacjonarny
brak internetu domowego stacjonarnego;internet stacjonarny
brak internetu i odbioru z telefonu stacjonarnego;internet stacjonarny
brak internetu i telefonu domowego;internet stacjonarny
brak internetu i telefonu nie ma numeru stacjonarnego nie można dzwonić;internet stacjonarny
brak internetu i telewizji kablowej w ogóle nie działa dekoder nie ma nic;dtv
brak internetu i telewizji w domu;internet stacjonarny
brak internetu i w domu połączeniach no brak internetu mobilnych sieciowych nie ma nie wiem jak to nazwać;internet stacjonarny
brak internetu i wifi;internet stacjonarny
brak internetu internet stacjonarny;internet stacjonarny
brak internetu jest u mnie w domu;internet stacjonarny
brak internetu mobilnego;internet mobilny
brak internetu mobilnego i stacjonarnego;internet stacjonarny
brak internetu na dekoderze;dtv
brak internetu nie mam połączenia z internetem;internet stacjonarny
brak internetu po kablu;internet stacjonarny
brak internetu po prostu chodzi mi o brak internetu i internet stacjonarny;internet stacjonarny
brak internetu połączenia;internet stacjonarny
brak internetu połączenia z internetem;internet stacjonarny
brak internetu sieć wifi;internet stacjonarny
brak internetu stacjonarnego;internet stacjonarny
brak internetu stacjonarnego brak;internet stacjonarny
brak internetu stacjonarnego brak telewizji;internet stacjonarny
brak internetu stacjonarnego domowego;internet stacjonarny
brak internetu stacjonarnego i brak sygnału telewizyjnego;internet stacjonarny
brak internetu stacjonarnego i brak telewizji;internet stacjonarny
brak internetu stacjonarnego i kablówki;internet stacjonarny
brak internetu stacjonarnego i telewizji;internet stacjonarny
brak internetu stacjonarnego i telewizji internetowej;internet stacjonarny
brak internetu stacjonarnego i telewizji kablowej;internet stacjonarny
brak internetu stacjonarnego i telewizji kablowej vectra;internet stacjonarny
brak internetu stacjonarnego i telewizji na ulicy niesiołowskiego;internet stacjonarny
brak internetu stacjonarnego królewiecka 209 be;internet stacjonarny
brak internetu stacjonarnego na ulicy sobieskiego w elblągu;internet stacjonarny
brak internetu stacjonarnego nie rzucona górny;internet stacjonarny
brak internetu stacjonarnego od czwartku;internet stacjonarny
brak internetu stacjonarnego od samego rana;internet stacjonarny
brak internetu stacjonarnego orange odbiór telewizji;internet stacjonarny
brak internetu stacjonarnego oraz telewizji;internet stacjonarny
brak internetu stacjonarnego oraz telewizji cyfrowej;internet stacjonarny
brak internetu stacjonarnego przychodzą rachunki w dalszym ciągu;internet stacjonarny
brak internetu stacjonarnego w domu;internet stacjonarny
brak internetu stacjonarnego wifi;internet stacjonarny
brak internetu stacjonarnego z vectry;internet stacjonarny
brak internetu stacjonarny;internet stacjonarny
brak internetu u mnie w domu;internet stacjonarny
brak internetu u mnie w domu wiechcia;internet stacjonarny
brak internetu w domu;internet stacjonarny
brak internetu w domu stacjonarnego;internet stacjonarny
brak internetu w komputerze stacjonarnym;internet stacjonarny
brak internetu w telewizji stacjonarnej;internet stacjonarny
brak internetu w telewizji w dekoderze;dtv
brak internetu wifi;internet stacjonarny
brak internetu wifi nie ma;internet stacjonarny
brak jest bardzo dużo programów telewizyjnych tym pakiecie nie odbiera telewizor w ogóle;dtv
brak jest jest brak w ogóle telewizji kablowej;dtv
brak jest łącza w pile przy ulicy kasprzaka 128 nie działa ani telewizja ani internet;dtv
brak jest od pół od godziny brak jest w sieci połączenia z siecią vectry i z telefonem stacjonarnym i telewizji;internet stacjonarny
brak jest połączenia z internetem;internet stacjonarny
brak jest telewizji i internetu i telefonu na ulicy pułkownika dąbka 84;dtv
brak jest telewizji w bloku i internetu;dtv
brak jest w ogóle internetu domowego z modemu;internet stacjonarny
brak kablówki telewizji domu;dtv
brak kablówki w telewizji;dtv
brak kanałów;dtv
brak kanałów 112;dtv
brak kanałów cały dzień niedawno było brak kanałów teraz znowu w święto nawet jak tak można wyłączać to;dtv
brak kanałów cyfrowych;dtv
brak kanałów cyfrowych z telewizji;dtv
brak kanałów do nowej umowy;dtv
brak kanałów gus;dtv
brak kanałów hbo;dtv
brak kanałów jest moim pakiecie;dtv
brak kanałów multiroom;dtv
brak kanałów nie ma kanałów o niektórych zabrakło;dtv
brak kanałów od kilku dni;dtv
brak kanałów opłaconych;dtv
brak kanałów po wymianie odbiornika;dtv
brak kanałów proszę panią;dtv
brak kanałów reklamacja;dtv
brak kanałów sportowych;dtv
brak kanałów sportowych chyba chodzi o zadłużenie;dtv
brak kanałów telewizji;dtv
brak kanałów telewizji brak internetu;dtv
brak kanałów telewizyjnych;dtv
brak kanałów telewizyjnych mimo wykupionego pakietu;dtv
brak kanałów telewizyjnych odbiorników;dtv
brak kanałów telewizyjnych w odbiorniku;dtv
brak kanałów tv;dtv
brak kanałów w moim abonamencie;dtv
brak kanałów w pakiecie;dtv
brak kanałów w telewizorze;dtv
brak kanału;dtv
brak kanału 24;dtv
brak kanału łut;dtv
brak kanału plus niezgodnie z umową;dtv
brak kanału telewizyjnego;dtv
brak kanału w te lutego;dtv
brak kodu do netflixa;netflix
brak kompetencji;skarga
brak komunikacji ze sztuczną inteligencją;skarga
brak konfiguracji urządzenia modemu internetowego;internet stacjonarny
brak kontaktu ja mam w telewizji;dtv
brak kontaktu z obsługą klienta;skarga
brak kwitków do zapłaty abonamentu;saldo
brak łączności z telewizją i internetem;dtv
brak maila odnośnie zwrotu sprzętu;zwrot sprzętu
brak mam internetu w mieszka w domu;internet stacjonarny
brak mam mam nie wiem czy to awaria czy coś ale nie mam sygnału w dekoderze po prostu nie odbieram telewizji;dtv
brak mam tak telewizji;dtv
brak mi telewizji telefonu i internetu;dtv
brak możliwości do nagrywania w dekoderze;dtv
brak możliwości odbioru kanału nad fixa;dtv
brak możliwości połączenia się z telewizją przez pilota;internet stacjonarny
brak możliwości przeniesienia usług;przeniesienie usług
brak możliwości zalogowania się do telewizji online;tv online
brak naliczenia rabatu na fakturze;płatności
brak nie działa telewizja;dtv
brak nie ma ani telewizji ani internetu;dtv
brak niektórych kanałów telewizyjnych;dtv
brak niektórych kanałów telewizyjnych odbiorniku;dtv
brak numeru do zapłacenia rachunku;saldo
brak obrazów na ekranie telewizora;dtv
brak obrazu brak programu;dtv
brak obrazu brak sygnału dzwonię ze skierniewic;dtv
brak obrazu w ogóle telewizja nie działa ta wasza kochana telewizja wasze już cały tydzień;dtv
brak obrazu w telewizji;dtv
brak obrazu w telewizji drugi dzień z kolei;dtv
brak obrazu w telewizji nie wiem czy to awaria czy nie;dtv
brak obrazu w telewizji sygnału i sygnału;dtv
brak obrazu w telewizji telewizorze;dtv
brak obrazu w telewizji vectra;dtv
brak od wczoraj o dwudziestej trzeciej zasięgu telewizji;dtv
brak odbioru brak sygnału;dtv
brak odbioru na ekranie jest nie zaprogramowano i nie mam nie ma odbioru nie mam programu czy;dtv
brak odbioru programów telewizyjnych na telewizorze;dtv
brak odbioru programu czarny ekran;dtv
brak odbioru telewizji;dtv
brak odbioru telewizji błąd 0;dtv
brak odbioru telewizji brak internetu brak;dtv
brak odbioru telewizji i brak internetu;dtv
brak odbioru telewizji i internetu;dtv
brak odbioru telewizji ja wczorajszego;dtv
brak odbioru telewizji od dwóch dni;dtv
brak odbioru telewizji satelitarnej vectra;dtv
brak odbioru telewizji vectra kablowej;dtv
brak odbioru telewizji w bydgoszczy u państwa;dtv
brak odbioru telewizora;dtv
brak odbioru waszej telewizji;dtv
brak opłaconego kanałów telewizji;dtv
brak opłaty rachunku brak dojścia do nad fixa;saldo
brak otrzymania kart zgodnie z warunkami umowy;skarga
