customerInput;category
faktury;p³atnoœci
faktury umowa zawarta zosta³a pory faktury;p³atnoœci
faktury vat szyb tygodni koncie p³atnika;p³atnoœci
faktury miesi¹c;p³atnoœci
faktury miesi¹c;p³atnoœci
faktury rozmawiaæ operatorem wezmê bezpoœrednia;p³atnoœci
faktury us³ugi;p³atnoœci
fonii obrazu telewizji;dtv
g³osów telewizji telewizorze g³osów telewizorze;dtv
g³osów telewizor;dtv
g³osu;dtv
g³osu jedynce zak³ócenia wczoraj razu;dtv
g³osu obraz;dtv
g³osu telewizji;dtv
g³osu telewizji;dtv
g³osu telewizji telefon telewizji g³osu;dtv
has³a sieci wifi;internet stacjonarny
has³a wifi;internet stacjonarny
has³a wifi spadnie musz¹;internet stacjonarny
hbo;hbo
internetu po³¹czenia;internet stacjonarny
internetu po³¹czenia sygna³u telewizji;internet stacjonarny
internetu po³¹czenia internetem;internet stacjonarny
internetu telefonii stacjonarnej;internet stacjonarny
internetu wifi;internet stacjonarny
internetu domowego;internet stacjonarny
internetu domowego sygna³u routerze;internet stacjonarny
internetu domowego telewizji;internet stacjonarny
internetu domowego telewizji kablowej;internet stacjonarny
internetu domowego telewizji;internet stacjonarny
internetu domowego stacjonarnego;internet stacjonarny
internetu odbioru telefonu stacjonarnego;internet stacjonarny
internetu telefonu domowego;internet stacjonarny
internetu telefonu numeru stacjonarnego dzwoniæ;internet stacjonarny
internetu telewizji kablowej ogóle dzia³a dekoder;dtv
internetu telewizji domu;internet stacjonarny
internetu domu po³¹czeniach internetu mobilnych sieciowych wiem nazwaæ;internet stacjonarny
internetu wifi;internet stacjonarny
internetu internet stacjonarny;internet stacjonarny
internetu domu;internet stacjonarny
internetu mobilnego;internet mobilny
internetu mobilnego stacjonarnego;internet stacjonarny
internetu dekoderze;dtv
internetu po³¹czenia internetem;internet stacjonarny
internetu kablu;internet stacjonarny
internetu prostu internetu internet stacjonarny;internet stacjonarny
internetu po³¹czenia;internet stacjonarny
internetu po³¹czenia internetem;internet stacjonarny
internetu sieæ wifi;internet stacjonarny
internetu stacjonarnego;internet stacjonarny
internetu stacjonarnego;internet stacjonarny
internetu stacjonarnego telewizji;internet stacjonarny
internetu stacjonarnego domowego;internet stacjonarny
internetu stacjonarnego sygna³u telewizyjnego;internet stacjonarny
internetu stacjonarnego telewizji;internet stacjonarny
internetu stacjonarnego kablówki;internet stacjonarny
internetu stacjonarnego telewizji;internet stacjonarny
internetu stacjonarnego telewizji internetowej;internet stacjonarny
internetu stacjonarnego telewizji kablowej;internet stacjonarny
internetu stacjonarnego telewizji kablowej;internet stacjonarny
internetu stacjonarnego telewizji ulicy niesio³owskiego;internet stacjonarny
internetu stacjonarnego królewiecka;internet stacjonarny
internetu stacjonarnego ulicy sobieskiego;internet stacjonarny
internetu stacjonarnego rzucona górny;internet stacjonarny
internetu stacjonarnego czwartku;internet stacjonarny
internetu stacjonarnego samego;internet stacjonarny
internetu stacjonarnego orange odbiór telewizji;internet stacjonarny
internetu stacjonarnego telewizji;internet stacjonarny
internetu stacjonarnego telewizji cyfrowej;internet stacjonarny
internetu stacjonarnego przychodz¹ rachunki dalszym ci¹gu;internet stacjonarny
internetu stacjonarnego domu;internet stacjonarny
internetu stacjonarnego wifi;internet stacjonarny
internetu stacjonarnego;internet stacjonarny
internetu stacjonarny;internet stacjonarny
internetu domu;internet stacjonarny
internetu domu wiechcia;internet stacjonarny
internetu domu;internet stacjonarny
internetu domu stacjonarnego;internet stacjonarny
internetu komputerze stacjonarnym;internet stacjonarny
internetu telewizji stacjonarnej;internet stacjonarny
internetu telewizji dekoderze;dtv
internetu wifi;internet stacjonarny
internetu wifi;internet stacjonarny
programów telewizyjnych pakiecie odbiera telewizor ogóle;dtv
ogóle telewizji kablowej;dtv
³¹cza pile ulicy kasprzaka dzia³a telewizja internet;dtv
pó³ godziny sieci po³¹czenia sieci¹ telefonem stacjonarnym telewizji;internet stacjonarny
po³¹czenia internetem;internet stacjonarny
telewizji internetu telefonu ulicy pu³kownika d¹bka;dtv
telewizji bloku internetu;dtv
ogóle internetu domowego modemu;internet stacjonarny
kablówki telewizji domu;dtv
kablówki telewizji;dtv
kana³ów;dtv
kana³ów;dtv
kana³ów niedawno kana³ów œwiêto wy³¹czaæ;dtv
kana³ów cyfrowych;dtv
kana³ów cyfrowych telewizji;dtv
kana³ów nowej umowy;dtv
kana³ów gus;dtv
kana³ów hbo;dtv
kana³ów pakiecie;dtv
kana³ów multiroom;dtv
kana³ów kana³ów niektórych zabrak³o;dtv
kana³ów kilku dni;dtv
kana³ów op³aconych;dtv
kana³ów wymianie odbiornika;dtv
kana³ów proszê;dtv
kana³ów reklamacja;dtv
kana³ów sportowych;dtv
kana³ów sportowych chyba zad³u¿enie;dtv
kana³ów telewizji;dtv
kana³ów telewizji internetu;dtv
kana³ów telewizyjnych;dtv
kana³ów telewizyjnych wykupionego pakietu;dtv
kana³ów telewizyjnych odbiorników;dtv
kana³ów telewizyjnych odbiorniku;dtv
kana³ów tv;dtv
kana³ów abonamencie;dtv
kana³ów pakiecie;dtv
kana³ów telewizorze;dtv
kana³u;dtv
kana³u;dtv
kana³u ³ut;dtv
kana³u plus niezgodnie umow¹;dtv
kana³u telewizyjnego;dtv
kana³u;dtv
kodu netflixa;netflix
kompetencji;skarga
komunikacji sztuczn¹ inteligencj¹;skarga
konfiguracji urz¹dzenia modemu internetowego;internet stacjonarny
kontaktu telewizji;dtv
kontaktu obs³ug¹ klienta;skarga
kwitków zap³aty abonamentu;saldo
³¹cznoœci telewizj¹ internetem;dtv
odnoœnie zwrotu sprzêtu;zwrot sprzêtu
internetu mieszka domu;internet stacjonarny
wiem awaria sygna³u dekoderze prostu odbieram telewizji;dtv
telewizji;dtv
telewizji telefonu internetu;dtv
mo¿liwoœci nagrywania dekoderze;dtv
mo¿liwoœci odbioru kana³u fixa;dtv
mo¿liwoœci po³¹czenia telewizj¹ pilota;internet stacjonarny
mo¿liwoœci przeniesienia us³ug;przeniesienie us³ug
mo¿liwoœci zalogowania telewizji online;tv online
naliczenia rabatu fakturze;p³atnoœci
dzia³a telewizja;dtv
telewizji internetu;dtv
niektórych kana³ów telewizyjnych;dtv
niektórych kana³ów telewizyjnych odbiorniku;dtv
numeru zap³acenia rachunku;saldo
obrazów ekranie telewizora;dtv
obrazu programu;dtv
obrazu sygna³u dzwoniê;dtv
obrazu ogóle telewizja dzia³a kochana telewizja tydzieñ;dtv
obrazu telewizji;dtv
obrazu telewizji drugi kolei;dtv
obrazu telewizji wiem awaria;dtv
obrazu telewizji sygna³u sygna³u;dtv
obrazu telewizji telewizorze;dtv
obrazu telewizji;dtv
wczoraj dwudziestej trzeciej zasiêgu telewizji;dtv
odbioru sygna³u;dtv
odbioru ekranie zaprogramowano odbioru programu;dtv
odbioru programów telewizyjnych telewizorze;dtv
odbioru programu czarny ekran;dtv
odbioru telewizji;dtv
odbioru telewizji b³¹d;dtv
odbioru telewizji internetu;dtv
odbioru telewizji internetu;dtv
odbioru telewizji internetu;dtv
odbioru telewizji wczorajszego;dtv
odbioru telewizji dwóch dni;dtv
odbioru telewizji satelitarnej;dtv
odbioru telewizji kablowej;dtv
odbioru telewizji pañstwa;dtv
odbioru telewizora;dtv
odbioru waszej telewizji;dtv
op³aconego kana³ów telewizji;dtv
op³aty rachunku dojœcia fixa;saldo
otrzymania kart zgodnie warunkami umowy;skarga
pakietu hbo;hbo
abonamentu telewizji kablowej tygodnie;dtv
papierowej faktury;p³atnoœci
pe³nej prêdkoœci wifi;internet stacjonarny
po³¹czenia;internet stacjonarny
po³¹czenia przesy³u;internet stacjonarny
po³¹czenia dekodera telewizj¹ cytrowa;internet stacjonarny
po³¹czenia internetowego;internet stacjonarny
po³¹czenia internetowego telewizyjnego;internet stacjonarny
po³¹czenia internetowego ³¹kach;internet stacjonarny
po³¹czenia internetu;internet stacjonarny
po³¹czenia internetu telewizja;internet stacjonarny
po³¹czenia internetu telewizji;internet stacjonarny
po³¹czenia internetu laptopem;internet stacjonarny
po³¹czenia;internet stacjonarny
po³¹czenia modemem druga drukark¹;internet stacjonarny
po³¹czenia sieciowego;internet stacjonarny
po³¹czenia telefonicznego telefonu;internet stacjonarny
po³¹czenia telewizji;internet stacjonarny
po³¹czenia telewizji wifi wykrywa;internet stacjonarny
po³¹czenia telewizora modemem;internet stacjonarny
po³¹czenia ogóle ca³kowity telewizji telewizji internetu wszystkiego;internet stacjonarny
po³¹czenia routerze;internet stacjonarny
po³¹czenia telewizorze kontaktu;internet stacjonarny
po³¹czenia wifi;internet stacjonarny
po³¹czenia wifi dekodera urz¹dzeñ mieszkaniu;internet stacjonarny
po³¹czenia wifi domu pakietu internet roz³¹cza³o czas przed³u¿a³em niedawno umowê dni temu;internet stacjonarny
po³¹czenia;internet stacjonarny
po³¹czenia internetem;internet stacjonarny
po³¹czenia internetem sygna³u telewizyjnego;internet stacjonarny
po³¹czenia internetem;internet stacjonarny
po³¹czenia internetem stacjonarnym;internet stacjonarny
po³¹czenia internetem stacjonarnym programów ogóle;internet stacjonarny
po³¹czenia internetem stacjonarnym sygna³u telefonie domowym;internet stacjonarny
po³¹czenia internetem telewizji telewizji;internet stacjonarny
po³¹czenia internetem jednym telewizor;internet stacjonarny
po³¹czenia internetem telewizorze;internet stacjonarny
po³¹czenia routerem;internet stacjonarny
po³¹czenia serwerem;internet stacjonarny
po³¹czenia sieci¹;internet stacjonarny
po³¹czenia sieci¹ wifi;internet stacjonarny
po³¹czenia telefonem domowym;telefon stacjonarny
po³¹czenia telefonem stacjonarnym;telefon stacjonarny
po³¹czenia telefonu domowego skarpa;telefon stacjonarny
po³¹czenia;internet stacjonarny
po³¹czenia wifi;internet stacjonarny
po³¹czenia wifi telewizji;internet stacjonarny
pomocy komunikacji dekodera;dtv
programów;dtv
programów ¿ychlin;dtv
programów anio³ rzek³ pieni¹dze obs³ugi;dtv
programów b³¹d pod³¹czonego dekodera;dtv
programów internetu robotnicza;dtv
programów wizji;dtv
programów medyk uderzy;dtv
programów dekoderze;dtv
programów kablówce;dtv
programów niektórych;dtv
programów pakietów;dtv
programów reklamacj¹;dtv
programów telewizji;dtv
programów telewizji internetu;dtv
programów telewizji b³¹d;dtv
programów telewizyjnych;dtv
programów telewizyjnych internetu;dtv
programów telewizyjnych internetu stacjonarnego;internet stacjonarny
programów telewizyjnych je¿d¿¹c;dtv
programów telewizyjnych podstawowe;dtv
programów telewizyjnych telewizja cyfrowa;dtv
programów telewizyjnych;dtv
programów trzech;dtv
programów tvp kulturê;dtv
programów dekoderze;dtv
programów;dtv
programów telewizji;dtv
programów telewizji domowego;dtv
programów telewizorze;dtv
programów telewizorze;dtv
programów wzmocni;dtv
programu;dtv
programu telewizor;dtv
programu s³aby sygna³ nadawany;dtv
programu polsat;dtv
programu spyta³;dtv
programu telewizji kablowej;dtv
programu telewizyjnego;dtv
programu telewizyjnego godziny;dtv
programu;dtv
programu telewizji;dtv
przekazów op³aty;saldo
przewodnika programach dwóch telewizora jesteœ;dtv
rabatu fakturze;p³atnoœci
rachunków p³acenia;saldo
rachunków papierowy;saldo
rachunku;saldo
rachunku p³atnoœci faktury papierowej;saldo
roamingu;telefon mobilny
sieci po³¹czenia telewizji;internet stacjonarny
sieci wifi;internet stacjonarny
technicznych bramkê dzia³a telewizji;dtv
stacjonarnego internetu;internet stacjonarny
sygna³u;dtv
sygna³u antenowego;dtv
sygna³u arctowskiego;dtv
sygna³u awaria;dtv
sygna³u awaria wrzeszcz lubsku;dtv
sygna³u internetu telewizji powiedzieæ;dtv
sygna³u sygna³u;dtv
sygna³u sygna³u sieci internetu telewizji;dtv
sygna³u sygna³u telewizorze;dtv
sygna³u sygna³u góry dó³ wiem ustawiæ telewizor;dtv
sygna³u telewizji internetu;dtv
sygna³u dekodera;dtv
sygna³u telewizji;dtv
sygna³u telewizora;dtv
sygna³u;dtv
sygna³u;dtv
sygna³u goleniów s³owackiego;dtv
sygna³u hdmi;dtv
sygna³u;dtv
sygna³u pisze telewizora dwóch godzin sygna³u sygna³u czas prost¹ kablówk¹;dtv
sygna³u g³os piwna;dtv
sygna³u internetowego telewizyjnego;dtv
sygna³u internetu sygna³u telewizji;dtv
sygna³u internetu telewizji;dtv
sygna³u internetu telewizji;dtv
sygna³u internetu telewizora miêdzyrzeczu;dtv
sygna³u;dtv
sygna³u wyœwietla wiem prosimy;dtv
sygna³u dni temu mia³am za³o¿ony dekoder mamy wczoraj sygna³u;dtv
sygna³u dekodera;dtv
sygna³u;dtv
sygna³u odbiera³ normalnie czego dzia³o sygna³u;dtv
sygna³u;dtv
sygna³u nazwisko kowalczyk œwiêtoch³owice województwo œl¹skie ulica sportowa;dtv
sygna³u mówiê;dtv
sygna³u dekoderze;dtv
sygna³u odbiorniku telewizyjnym;dtv
sygna³u sieci stacjonarnej;internet stacjonarny
sygna³u telewizorze;dtv
sygna³u nagle telewizorze dzieje;dtv
sygna³u internetu telewizji;dtv
sygna³u programów;dtv
sygna³u telewizji;dtv
sygna³u mogê odbieraæ telewizji;dtv
sygna³u dziesiêciu godzin;dtv
sygna³u pó³nocy telewizora telewizji internetu;dtv
sygna³u wczoraj;dtv
sygna³u programów telewizyjnych internetu;dtv
sygna³u telewizorze;dtv
sygna³u radiowego;dtv
sygna³u telewizja;dtv
sygna³u telewizja internetu;dtv
sygna³u telewizji;dtv
sygna³u telewizji internetu;dtv
sygna³u telewizji sygna³u internetu;dtv
sygna³u telewizji sygna³u internetu kompletnie wczoraj przedwczoraj samo;dtv
sygna³u telewizji sygna³u telewizji telefonu stacjonarnego;telefon stacjonarny
sygna³u telewizji braku internetu;dtv
sygna³u telewizji;dtv
sygna³u telewizji internetu;dtv
sygna³u telewizji internetu;dtv
sygna³u telewizji internetu;dtv
sygna³u telewizji internetu telefonu domowego stacjonarnego;internet stacjonarny
sygna³u telewizji kablowej;dtv
sygna³u telewizji kablowej domowej;dtv
sygna³u telewizji kablowej internetu;dtv
sygna³u telewizji kablowej zad³u¿enia;dtv
sygna³u telewizji kablowej internetu kablowego;dtv
sygna³u telewizji kablowej rybniku;dtv
sygna³u telewizji ulicy s³owackiego;dtv
sygna³u telewizji pó³torej godziny;dtv
sygna³u telewizji telewizyjnego;dtv
sygna³u telewizji dekoderze internetu;dtv
sygna³u telewizji ulica kwiatowa mieszkanie;dtv
sygna³u telewizji rybniku;dtv
sygna³u telewizji;dtv
sygna³u telewizji;dtv
sygna³u telewizor;dtv
sygna³u telewizora sygna³ów internetu;dtv
sygna³u telewizyjnego;dtv
sygna³u telewizyjnego abonenta;dtv
sygna³u telewizyjnego internetu;dtv
sygna³u telewizyjnego internet;dtv
sygna³u telewizyjnego internetowego;dtv
sygna³u telewizyjnego internetu;dtv
sygna³u telewizyjnego jelenia góra szymanowskiego;dtv
sygna³u telewizyjnego s³abe po³¹czenie;dtv
sygna³u telewizyjnego znaczy;dtv
sygna³u ci¹gu pó³ któryœ kolei proszê odpowiedŸ awaria trwa³o;dtv
sygna³u tv;dtv
sygna³u tv internetu;dtv
sygna³u domu telewizji;dtv
sygna³u telewizorze mieszkam ulicy puszkina mieszkania;dtv
sygna³u;dtv
sygna³u;dtv
sygna³u telewizja internet;dtv
sygna³u bielsku-bia³ej ulicy sobieskiego c programów;dtv
sygna³u dekoderze;dtv
sygna³u dekoderze odbiera telewizja internet;dtv
sygna³u dekoderze telewizji;dtv
sygna³u s³owackiego;dtv
sygna³u internecie telewizji dami;dtv
sygna³u abonentem sygna³u dekoderze;dtv
sygna³u ulica gliwicka;dtv
sygna³u miejscowoœci;dtv
sygna³u odbiorniku telewizyjnym;dtv
sygna³u odbiorze telewizji;dtv
sygna³u odbiorze telewizora;dtv
sygna³u rybniku;dtv
sygna³u sieci;dtv
sygna³u telef telewizji internecie mieszkaniu;dtv
sygna³u telefonie telewizji internetu staszów kiliñskiego;dtv
sygna³u telewizji;dtv
sygna³u telewizji internetu;dtv
sygna³u telewizji sta³o linii sieci awaria;dtv
sygna³u telewizji internetu;dtv
sygna³u telewizji chyba dekoder dzia³a wczoraj w³¹cza;dtv
sygna³u telewizji internecie;dtv
sygna³u telewizji internetu;dtv
sygna³u telewizji wifi;dtv
sygna³u telewizji knurowie;dtv
sygna³u telewizji awaria mamy sygna³u;dtv
sygna³u telewizji kablowej;dtv
sygna³u telewizji;dtv
sygna³u telewizji;dtv
sygna³u telewizji wczoraj;dtv
sygna³u telewizji wczoraj mia³a komunikat wieczorem normalnie sygna³ wprowadzony pory;dtv
sygna³u telewizji;dtv
sygna³u telewizji internecie;dtv
sygna³u telewizorze;dtv
sygna³u telewizorze telewizji;dtv
sygna³u telewizorze internecie;dtv
sygna³u telewizorze kablówce;dtv
sygna³u telewizorze;dtv
sygna³u wideo;dtv
sygna³u wszystkiego obrazy sygna³u;dtv
sygna³u wybija ekranie;dtv
sygna³u dekodera ekranie;dtv
sygna³u dekodera telewizyjnego;dtv
œrodków koncie;telefon mobiny
technika;brak wizyty technika
technika umówiony;brak wizyty technika
technika umówion¹ godzinê;brak wizyty technika
telefonu domowego telewizji;telefon stacjonarny
telefonu komórkowego;telefon mobiny
telefonu stacjonarnego;telefon stacjonarny
telegazety pierwszym programie telewizji polskie;dtv
telewizji;dtv
telewizji b³¹d proszê sprawdziæ dekory prawid³owo pod³¹czony ogóle;dtv
telewizji internetu;dtv
telewizji internetu telefonu;dtv
telewizji internetu rybnik;dtv
telewizji internetu stacjonarnego;internet stacjonarny
telewizji internetu stacjonarnego wszystkiego waszej strony;internet stacjonarny
telewizji obrazu telewizorze burzy;dtv
telewizji pó³nocy telewizji internetu;dtv
telewizji po³¹czenia internetem;internet stacjonarny
telewizji sygna³u;dtv
telewizji telewizji programu sygna³u;dtv
telewizji ocala³ dzielnica ulica drawieñska telewizji;dtv
telewizji cyfrowej;dtv
telewizji domowej internetu;dtv
telewizji g³os;dtv
telewizji internetu;dtv
telewizji internetu;dtv
telewizji internetu;dtv
telewizji internetu domowego;internet stacjonarny
telewizji internetu ogólnie;dtv
telewizji telefonu;dtv
telewizji internet;dtv
telewizji internetu;dtv
telewizji internetu domowego;internet stacjonarny
telewizji internetu drug¹ brakuje drugiej doby druga zosta³em;dtv
telewizji internetu telefonu domowego wy³¹czy³a;internet stacjonarny
telewizji internetu zap³aconego rachunku;dtv
telewizji internetu stacjonarnego;internet stacjonarny
telewizji internetu stacjonarnego ogóle awaria;internet stacjonarny
telewizji internetu czym problem;dtv
telewizji internetu starachowice;dtv
telewizji kablowej;dtv
telewizji kablowej internetu;dtv
telewizji kablowej internetu;dtv
telewizji kablowej internetu stacjonarnego;internet stacjonarny
telewizji kana³u republika;dtv
telewizji mickiewicza radom;dtv
telewizji ulicy maczka wielkopolskim internetu;dtv
telewizji naziemnej;dtv
telewizji odbiera telewizja internetu;dtv
telewizji non stop brakuje telewizji trochê;dtv
telewizji czterech dni;dtv
telewizji piêciu dni;dtv
telewizji programów;dtv
telewizji wczoraj;dtv
telewizji odbioru telewizji;dtv
telewizji internetu stacjonarnego;internet stacjonarny
telewizji programu sygna³u;dtv
telewizji proszê;dtv
telewizji przewodu;dtv
telewizji internet;dtv
telewizji sprawa techniczna;dtv
telewizji sprawy techniczne;dtv
telewizji stacjonarnej;dtv
telewizji telewizji internetu;dtv
telewizji krzywoustego;dtv
telewizji sygna³u;dtv
telewizji sygna³u blech;dtv
telewizji internetu;dtv
telewizji domu;dtv
telewizji domu;dtv
telewizji ogóle programów kot;dtv
telewizji ogóle;dtv
telewizji wejherowo kusociñskiego;dtv
telewizji wifi;internet stacjonarny
